,Tweet_ID,username,description,location,following,followers,totaltweets,Time_created,Likes Count,retweetcount,text,hashtags,Link
88,1386025971522752513,AsansolPatrika,"Asansol Patrika is a local news portal. This portal covers all the news of Asansol and it's nearby places.

Follow for latest news","Asansol, India",101,29,105,2021-04-24 18:35:17,0,2,"A Humble request to Everyone!Please help us spread the message.

#help #CovidHelp #COVID19 #Asansol #Covaxin #Beds https://t.co/ttDBTCKepa","['help', 'CovidHelp', 'COVID19', 'Asansol', 'Covaxin', 'Beds']",https://twitter.com/twitter/statuses/1386025971522752513
89,1386025231957991426,amitp9201,"💻 𝐏𝐫𝐨𝐠𝐫𝐚𝐦𝐦𝐞𝐫 by Education,💲i͎n͎v͎e͎s͎t͎o͎r͎ by Passion.   ❤️@msdhoni 💪  🄲🅁🄸🄲🄺🄴🅃 🏏  History🪐  Nature🗺️                     #K_pop  #BTS","Ranchi, India",2581,2861,20919,2021-04-24 18:32:21,4,3,@indiainpixels Hope our great nation will Overcome the #COVID19  tsunami like situation quickly...Never trust selfish nation America.,['COVID19'],https://twitter.com/twitter/statuses/1386025231957991426
90,1386008299506606080,kamaljsr,"President, Students Union, Jamshedpur Co-Operative College","Jamshedpur, India",133,182,686,2021-04-24 17:25:04,5,4,"This was the issue which @ArvindKejriwal @CMODelhi raise infront of @PMOIndia @narendramodi 
But starting it to be protocol @PMOIndia  didn't answered it,
What is the harm if people know about the decisions taken for them?
If people hear what's going in the meeting #COVID19 https://t.co/C0uStmYE7M",['COVID19'],https://twitter.com/twitter/statuses/1386008299506606080
91,1386007791765127170,immayank97,Be optimistic n live happy nd tension free,"Jamshedpur, India",150,196,2440,2021-04-24 17:23:02,31,6,"Thank you so much @KunalSarangi for the immediate help regarding oxygen bed.

When govt is absent,many like you are their to help us out.

Lots of Respect.
#coronavirus",['coronavirus'],https://twitter.com/twitter/statuses/1386007791765127170
92,1386006767046254596,thisissoumodeep,"Student ,  Tech-Savvy ,  Fan of @UnboxTherapy .","Bankura, India",83,9,427,2021-04-24 17:18:58,0,0,"Tough times for India.
This is heartbreaking.
Hope everything will be alright.
#StayStrongIndia #StayHomeStaySafe #CovidIndia #COVIDEmergency2021 #coronavirus https://t.co/Ad3qOH9HQF","['StayStrongIndia', 'StayHomeStaySafe', 'CovidIndia', 'COVIDEmergency2021', 'coronavirus']",https://twitter.com/twitter/statuses/1386006767046254596
93,1386004892884504577,SariqueAhmadKh1,"Proud Indian and 3rd Generation Congressi,Former Elected State President @NSUIJharkhand,
National Coordinator @nsui,
I/C @Nsuiupeast","Ranchi, India",140,393,1937,2021-04-24 17:11:31,28,13,"My brother and Secretary of @NSUIJharkhand have been infected with #COVID19, i wish him speedy recovery
#LadengeAurJeetenge https://t.co/Ol5mu2DIJV","['COVID19', 'LadengeAurJeetenge']",https://twitter.com/twitter/statuses/1386004892884504577
94,1386003478586089474,SaimaTahzib,Socialist Secular Indian,"Ranchi, India",361,102,733,2021-04-24 17:05:54,1,0,"It is a request to you all!! Stop doing this. Political parties are busy making things go communal since ages. 
It is the time for citizens to help the mankind in every possible way. We all are in this together.
#COVID19  #COVIDEmergency2021 #CoronavirusIndia #CoronavirusPandemic https://t.co/ziizkpxVnu","['COVID19', 'COVIDEmergency2021', 'CoronavirusIndia', 'CoronavirusPandemic']",https://twitter.com/twitter/statuses/1386003478586089474
95,1385999447658622977,dk_nsui_,"📌GENERAL SECRETARY TECHNICAL UNIVERSITY, JHR
📌कांग्रेस IT CELL |बेरोजगार @MECHANICAL ENGINEER | 
👇NSUI_JAMSHEDPUR 🤚
👉 ☮️ LOVER               
🇮🇳
🧡
🌼
💚","RANCHI, JHARKHAND",1913,1440,13226,2021-04-24 16:49:53,3,0,"2/2
Before its too late,
Because in home people are getting recovered infecting the near by area (in some cases) because now its a #TSUNAMI of #COVID19 government should be aware before situation gets more worst and it get out of control.

Please kindly think once.","['TSUNAMI', 'COVID19']",https://twitter.com/twitter/statuses/1385999447658622977
96,1385998704822296577,TheAdityaRaj,Development Professional | Alumni @XISSRanchi | Stock Market Enthusiast | Research & Impact | Let's make the world a better place to live! 🌍,"Ranchi, India",1406,149,2343,2021-04-24 16:46:56,1,0,"Hi, as you know, vaccination for 18+ starts from May 1st. To collect the perception of beneficiaries like you, I have designed a survey. Please fill the form (will take your 2min) and forward in your circle. 
Thank you! 
#IPL2021 #coronavirus
Click here 👇🏼 https://t.co/VMWsCu3d9Y","['IPL2021', 'coronavirus']",https://twitter.com/twitter/statuses/1385998704822296577
97,1385995225462558728,Abhishe35257568,"entrepreneur
Engineer 🌐🖥️💻🔨⛏️🛠️🧲
hobby- graphics designer
failure is more important than success
corona time - Give me lone and bacome a alone","Dhanbad, India",712,15,199,2021-04-24 16:33:06,0,0,"India becomes the fastest country to administer 14 crore doses of #COVID19 vaccine in just 99 days. Also, the country has administered more than 24 lakh vaccine doses administered till 8 pm today: Union Health Ministry https://t.co/mWU41X9S28",['COVID19'],https://twitter.com/twitter/statuses/1385995225462558728
98,1385992934298820609,8TEENAF,"I'm miserable yet occupied by surreal thoughts. 
I meditate, still I want to smack some people.","Ranchi, India",53,9,71,2021-04-24 16:24:00,0,0,"You know you're doomed when the only impetus for a country to speak upon underlying fragile issues comes with unprecedented fatalities. One thing this constituency did for sure is make people 'lazy' in thinking critically. 

#coronavirus #BREAKING","['coronavirus', 'BREAKING']",https://twitter.com/twitter/statuses/1385992934298820609
99,1385992164434341891,LOC_bbk,If you are not the part of solution then you are the problem.,"Hazaribag, India",2329,2222,214132,2021-04-24 16:20:57,1,0,@njalva Shri Akhilesh Yadav is #COVID19 +ve and is quarantined.,['COVID19'],https://twitter.com/twitter/statuses/1385992164434341891
100,1385989493107290115,immayank97,Be optimistic n live happy nd tension free,"Jamshedpur, India",150,196,2440,2021-04-24 16:10:20,4,1,"To the Indians who got orgasms when @KamalaHarris was declared VP candidate and then won elections.

Look you Akka has sabotaged you.
#KamalaHarris 
#Biden 
#coronavirus https://t.co/3SF9Km1jBy","['KamalaHarris', 'Biden', 'coronavirus']",https://twitter.com/twitter/statuses/1385989493107290115
101,1385982520190111748,khanadid,Founder @startup_wonders. Journalist. Covering startups and entrepreneurs,"Ranchi, India",41,3443,8249,2021-04-24 15:42:37,0,0,@IrfanAnsariMLA Please consider converting Hajj House into Covid care center. It is a huge structure that can accommodate 400-500 beds. #COVID19 #CovidIndia,"['COVID19', 'CovidIndia']",https://twitter.com/twitter/statuses/1385982520190111748
102,1385974996900605953,abhishekkg_,Nation First 🇮🇳,"Jharkhand, India",107,5,23,2021-04-24 15:12:44,0,0,During this pandemic situation we all must follow the rules &amp; regulations which is directing by our govt. so we should all pledge to maintain social distancing and wear mask properly for our country &amp; don't just pretend to be visible to the govt. Really obey the rule.#COVID19 https://t.co/LlyQ34kMo6,['COVID19'],https://twitter.com/twitter/statuses/1385974996900605953
103,1385970207881977857,advsachi3324,HUMAN,"Ranchi, India",59,0,11,2021-04-24 14:53:42,0,0,"Ovais khan age 37
Oxygen level -85-90
Address - Vasundhara enclave, New Delhi. Phone number -9810321745 
Hospital name- JR Hospital , greater Noida. B negative plasma is required #CoronaSecondWave #corona #Help #coronavirus","['CoronaSecondWave', 'corona', 'Help', 'coronavirus']",https://twitter.com/twitter/statuses/1385970207881977857
104,1385957345428086792,mbaba298,Swayamsevak | Ex. ABVPian | Proud Hindu/Indian | Born to be the voice of Society | Views Personal | RT's are pure Endorsement.,Bokaro | Jharkhand ,1651,2038,17458,2021-04-24 14:02:35,3,0,"Yeah, bt in this pandemic when there is nobody to help &amp; also you lost your mom some days ago due to #COVID19, You took it sincerely and act like a god for the patient &amp; family. Kudos and more power to you. #CoronaWarriors https://t.co/TLEHlCP0sJ","['COVID19', 'CoronaWarriors']",https://twitter.com/twitter/statuses/1385957345428086792
105,1385955526538711043,beeDanish,a Commited citizen,भारत,198,2,48,2021-04-24 13:55:21,0,0,"#WestBengalPolls #WestBengalElections2021
#COVIDEmergency2021
#COVID19 #CovidIndia #ModiGovtSeNaHoPayega
When elwction is theor priority

BJP chief JP Nadda begins preparations for 2024 elections, to go on 100 days nationwide tour - The New Indian Express https://t.co/GpGY73s2yd","['WestBengalPolls', 'WestBengalElections2021', 'COVIDEmergency2021', 'COVID19', 'CovidIndia', 'ModiGovtSeNaHoPayega']",https://twitter.com/twitter/statuses/1385955526538711043
106,1385954927948697601,amitp9201,"💻 𝐏𝐫𝐨𝐠𝐫𝐚𝐦𝐦𝐞𝐫 by Education,💲i͎n͎v͎e͎s͎t͎o͎r͎ by Passion.   ❤️@msdhoni 💪  🄲🅁🄸🄲🄺🄴🅃 🏏  History🪐  Nature🗺️                     #K_pop  #BTS","Ranchi, India",2581,2861,20919,2021-04-24 13:52:59,1,0,@PriyankaDeviiii We are facing tsunami of #COVID19,['COVID19'],https://twitter.com/twitter/statuses/1385954927948697601
107,1385953180085735427,Aakib_Eqbal,Official Twitter Account of Aakib Eqbal | Social Activist | Worker on Secularism & Humanity |,"Jharkhand, India",447,594,4229,2021-04-24 13:46:02,0,0,"DEAR PAKISTAN, HATSOFF TO YOUR #INSANIYAT.

Pakistan's 'EDHI Foundation' offered a fleet of 50 Ambulances, Medical technicians, office staff &amp; supporting staff of India to help in it's fight against #COVID19 crisis. 1/2 👇👇","['INSANIYAT', 'COVID19']",https://twitter.com/twitter/statuses/1385953180085735427
108,1385931172098699271,vatus_aniket,"You see, Everyone has a story but mine is a mystery.💫","Jharkhand, India",12,19,28,2021-04-24 12:18:35,1,0,How are we going to tackle this Tsunami Modiji what's the plan ? #भारत_का_वीर_पुत्र_मोदी #भाषणबाज_मोदी #indianeedoxygen #OxygenCrisis #india #CovidIndia #COVIDEmergency2021 #TSUNAMI #CovidIndia #COVID19 #ModiMadeDisaster #USA #Biden #Kejriwal_Exposed #Trending #TrendingNow,"['भारत_का_वीर_पुत्र_मोदी', 'भाषणबाज_मोदी', 'indianeedoxygen', 'OxygenCrisis', 'india', 'CovidIndia', 'COVIDEmergency2021', 'TSUNAMI', 'CovidIndia', 'COVID19', 'ModiMadeDisaster', 'USA', 'Biden', 'Kejriwal_Exposed', 'Trending', 'TrendingNow']",https://twitter.com/twitter/statuses/1385931172098699271
109,1385910604934705152,ABHAYRA93552708,"I m abhay❤
🔸believe in chhat puja
◼hinduism🙏
◼fitness freak💪😇😎
◼6 feb💣💥🎂🍻😉
◼ranchi the 🌃awesome city😍

⏺I m student📚🔦🕯📖","Ranchi, India",170,9,152,2021-04-24 10:56:51,0,0,"The son of Veer Abdul Hameed, the Param Vir Chakra winner who blew Patton tanks in the 1965 war with Pakistan, died in Kanpur, Uttar Pradesh due to lack of oxygen.
Alas! Adityanath Sarkar is awake now!
Accept the responsibility of helping the needy #covid19 https://t.co/IY2poJZ5GL",['covid19'],https://twitter.com/twitter/statuses/1385910604934705152
110,1385899003733110785,1Mdjunaid,"Freedom of mind is the real freedom.A person whose mind is not free though he may not be in chains, is a slave, not a free man. Dr. B.R.Ambedkar","Jamshedpur, India",57,70,5244,2021-04-24 10:10:45,1,0,"@_YogendraYadav @pbhushan1 India would have never eliminated polio, if people had to BUY polio vaccines.

Same logic applies for #COVID19...",['COVID19'],https://twitter.com/twitter/statuses/1385899003733110785
111,1385897513182404608,_anshi12,"_not just a Survivor but a Warrior ! 🙂
Views strictly my own !
Based in #Ranchi","Ranchi, India",85,21,97,2021-04-24 10:04:50,4,5,"❗❗ RANCHI OXYGEN ❗❗

Oxygen cylinder available in Ranchi contact Rishav: +91 88251 12080

This will be available from tomorrow morning but you have to book it beforehand..

#Personallyverified

Spread the word !! Save a life !!

#CovidSOS #COVIDEmergency2021 #COVID19 #Ranchi","['Personallyverified', 'CovidSOS', 'COVIDEmergency2021', 'COVID19', 'Ranchi']",https://twitter.com/twitter/statuses/1385897513182404608
112,1385896136309821440,chandansingh31,Social Entrepreneur | Teacher Education | School Leadership | Education Policy| Resource Person at @NUSSD_TISS_ | Lifeksills Trainer | @azimpremjiuniv |,"Ranchi, Jharkhand, India",355,287,1004,2021-04-24 09:59:22,0,0,"Please try to pass authentic information to others that will reduce the fear.

#StayHomeStaySafe #standtogether
#COVID19","['StayHomeStaySafe', 'standtogether', 'COVID19']",https://twitter.com/twitter/statuses/1385896136309821440
113,1385894080383623171,JharkhandCMO,"Official Twitter - Chief Minister's Office , Jharkhand","Ranchi, India",75,376673,11011,2021-04-24 09:51:12,147,25,"We must not let #COVID19 disrupt children’s access to life-saving childhood vaccines. 

Vaccines will help protect children from the most devastating impacts of infectious diseases &amp; are being administered with all safety precautions 1/2 https://t.co/U63cYqwbaV",['COVID19'],https://twitter.com/twitter/statuses/1385894080383623171
114,1385890614261153795,FOBGumla,"Official Twitter Account of Field Outreach Bureau Gumla under ➡️@RobRanchi➡️@BOC_MIB of @MIB_India
Jurisdiction: Gumla-Lohardaga-Simdega-Khunti-West Singhbhum","Gumla, Jharkhand, India",175,1041,7193,2021-04-24 09:37:25,0,0,"#Unite2FightCorona

Please note, Remdesivir does not cure #COVID19. It is a drug to be administered only in hospital settings and only in case of emergency after the advice of your doctor. https://t.co/L0oywax0J7","['Unite2FightCorona', 'COVID19']",https://twitter.com/twitter/statuses/1385890614261153795
115,1385887935011033089,RobRanchi,"Official Twitter handle of Regional Outreach Bureau (ROB), Ranchi Under @BOC_MIB
State Outreach-Media Unit of @MIB_India,  Govt. of India","Ranchi, Jharkhand, India",335,1544,6829,2021-04-24 09:26:46,1,0,"#Unite2FightCorona

Please note, Remdesivir does not cure #COVID19. It is a drug to be administered only in hospital settings and only in case of emergency after the advice of your doctor. https://t.co/VRbsSoawXp","['Unite2FightCorona', 'COVID19']",https://twitter.com/twitter/statuses/1385887935011033089
116,1385882931743186947,nachiketanimesh,Journalist | Communications @CEED_India | Part Time With @airnews_ranchi & @rnuddkranchi |【 Ex : Sr. Reporter @DainikBhaskar | @JagranNews】,"Ranchi, India",1211,1387,2179,2021-04-24 09:06:54,1,0,"Please come forward and donate.

#Plasma #PlasmaDonor #antibody #camp #COVID19 #Covid https://t.co/X1AvW2evsm","['Plasma', 'PlasmaDonor', 'antibody', 'camp', 'COVID19', 'Covid']",https://twitter.com/twitter/statuses/1385882931743186947
117,1385881416655802370,vatus_aniket,"You see, Everyone has a story but mine is a mystery.💫","Jharkhand, India",12,19,28,2021-04-24 09:00:52,2,2,India is suffering from this pandemic and crisis. #BjpDestroyedIndia #ModiAbandonedIndia #ModiOxygenDo #ModiMadeDisaster #COVID19 #Covid #OxygenCrisis #OxygenShortage #Kejriwal_Exposed #IndiaNeedsOxygen #CoronavirusIndia #USA #Modi @narendramodi @PMOIndia @AmitShah @BJP4India,"['BjpDestroyedIndia', 'ModiAbandonedIndia', 'ModiOxygenDo', 'ModiMadeDisaster', 'COVID19', 'Covid', 'OxygenCrisis', 'OxygenShortage', 'Kejriwal_Exposed', 'IndiaNeedsOxygen', 'CoronavirusIndia', 'USA', 'Modi']",https://twitter.com/twitter/statuses/1385881416655802370
118,1385872179779096576,vatus_aniket,"You see, Everyone has a story but mine is a mystery.💫","Jharkhand, India",12,19,28,2021-04-24 08:24:10,1,0,India stands strong against this pandemic. #भारत_का_वीर_पुत्र_मोदी #Covid #coronavirus #OxygenShortage #OxygenCrisis #India #OxygenExpress #ModiOxygenDo #IndianLivesMatter #CovidSOS #Covid_19 #OxygenCylinders #IndiaNeedsOxygen #indianeedoxygen @narendramodi @AmitShah @BJP4India,"['भारत_का_वीर_पुत्र_मोदी', 'Covid', 'coronavirus', 'OxygenShortage', 'OxygenCrisis', 'India', 'OxygenExpress', 'ModiOxygenDo', 'IndianLivesMatter', 'CovidSOS', 'Covid_19', 'OxygenCylinders', 'IndiaNeedsOxygen', 'indianeedoxygen']",https://twitter.com/twitter/statuses/1385872179779096576
119,1385870811119054850,PTripathy07,"work Hard , Work Smart and keep working.","Jamshedpur, India",190,13,102,2021-04-24 08:18:44,0,0,"To save guard yourself from #covid19, 
One must follow #YOGABHYASH
""Must Yoga
Mast Yoga""","['covid19', 'YOGABHYASH']",https://twitter.com/twitter/statuses/1385870811119054850
120,1385861787669565442,binodgorain2,"#Foody 
#IndianbyHeart
#Owner_@_Education_Point
#Proud_To_be_a_teacher
follow us on 
https://t.co/CH5ifBzRFz","Jharkhand, India",127,20,1288,2021-04-24 07:42:52,0,0,"#घटिया__मानसिकता_घटिया_सोच
If you have humanity then go and save the life of some people by helping them .
#IndiaNeedsOxygen 
#ModiAbandonedIndia 
#ModiOxygenDo 
#OxygenCrisis 
#COVIDEmergency2021 
#COVID19 
@KanganaTeam https://t.co/qQZnL43XnS","['घटिया__मानसिकता_घटिया_सोच', 'IndiaNeedsOxygen', 'ModiAbandonedIndia', 'ModiOxygenDo', 'OxygenCrisis', 'COVIDEmergency2021', 'COVID19']",https://twitter.com/twitter/statuses/1385861787669565442
121,1385855429247307782,vargab_bagchi,"Simple Bengali boy
Huge fan of East Bengal FC ❤💛
Follow my id to get a Followback😊",Asansol,187,101,145,2021-04-24 07:17:36,0,0,"Will there be #cbseboardexams2021 for class 12 ?🤔🤔🤔

#CBSE2021 
#CovidSOS #COVID19 
#COVIDEmergency2021","['cbseboardexams2021', 'CBSE2021', 'CovidSOS', 'COVID19', 'COVIDEmergency2021']",https://twitter.com/twitter/statuses/1385855429247307782
122,1385829937911787521,airnews_ranchi,"Official Twitter account of Regional News Unit Ranchi, @airnewsalerts | Daily Bulletins at 09.00 Hrs, 13.20 Hrs and 19.00 Hrs","Ranchi, India",189,3269,11650,2021-04-24 05:36:19,0,0,"#CoronaVirusUpdates
#COVID19 India Tracker
(As on 24 April, 2021, 08:00 AM)
Confirmed cases: 1,66,10,481
Recovered: 1,38,67,997 (83.49%)
Active cases: 25,52,940 (15.37%)
Deaths: 1,89,544 (1.14%)
#IndiaFightsCorona
#Unite2FightCorona
#StaySafe 
@AIRNewsHindi @airnewsalerts","['CoronaVirusUpdates', 'COVID19', 'IndiaFightsCorona', 'Unite2FightCorona', 'StaySafe']",https://twitter.com/twitter/statuses/1385829937911787521
123,1385829047960150016,indrajitroyc,"Consultant at Trade Bank of Iraq. Interested in people, places, culture, history, food, and drinks.",,161,265,7490,2021-04-24 05:32:47,4,0,#lockdown is being followed well in #Ranchi ... The ever busy National Highway NH33 is having a deserted look. Praying for an early victory on #COVID19 https://t.co/A8WvcAqJWg,"['lockdown', 'Ranchi', 'COVID19']",https://twitter.com/twitter/statuses/1385829047960150016
124,1385828562486239236,Subhank26765733,"I am a youtuber and social media influencer

My youtube channel name ""TheLazyVlog""",Durgapur,5,30,13,2021-04-24 05:30:51,1,0,"Covid situation will also pass so don't be worry use mask and sanitizer as well stay safe😷🙏

#StayHomeStaySafe #CovidSOS #COVID19 #COVIDEmergency2021 #coronavirus #MaskUpIndia #Doctor #CoronavirusPandemic","['StayHomeStaySafe', 'CovidSOS', 'COVID19', 'COVIDEmergency2021', 'coronavirus', 'MaskUpIndia', 'Doctor', 'CoronavirusPandemic']",https://twitter.com/twitter/statuses/1385828562486239236
125,1385823366645358592,Babaispeaks,,,45,9,2118,2021-04-24 05:10:12,0,0,"#COVIDUpdates 

India is on high alert, near about 3.5 lakh new cases of #COVID19. Situation is worsen up with every passing moment. More than 250 people get contaminated in one minute. Death tolls are increasing day by day...

#CovidSOS 
#SecondWaveofCovid19 
#CovidIndia","['COVIDUpdates', 'COVID19', 'CovidSOS', 'SecondWaveofCovid19', 'CovidIndia']",https://twitter.com/twitter/statuses/1385823366645358592
126,1385796910720552965,KhalidRTabish2,business Needle That Will Teach You More Than Any  business classes 🇮🇳📇🈺,"Jharkhand, India",51,6,8,2021-04-24 03:25:05,2,1,"Numerous hospitals overwhelmed by #COVID19 positive cases it seems Outta control so take precautions and work with strategy 
#coronavirus hiting India as high record rapidly...I pledge as well to wear the #masks ...and obey the guidelines.... https://t.co/Zh7srAqJQg","['COVID19', 'coronavirus', 'masks']",https://twitter.com/twitter/statuses/1385796910720552965
127,1385680768303730688,dralokrm,Living life with a license to be wild.,Dhanbad,17,7,34,2021-04-23 19:43:34,0,1,"I don't know whether the virus that turns everybody into a zombie is better or if its still okay to have this slowly, painfully choking &amp; killing Corona virus!
#coronavirus #pandemic #Covid_19 #CoronavirusPandemic #reservation_is_virus","['coronavirus', 'pandemic', 'Covid_19', 'CoronavirusPandemic', 'reservation_is_virus']",https://twitter.com/twitter/statuses/1385680768303730688
128,1385669038219489281,MuditaBagla,Artist | Teacher | Author | Homechef | Blogger,"Ranchi, India",48,33,681,2021-04-23 18:56:57,1,0,"@mymomspresso

Check out this interesting blog post
""Let's be serious towards life!!"" by Mudita Bagla.
Read Here: https://t.co/MEL60U1ROY

#COVID19 #pandemic #nature #UnitedWeStand #PlanetEarth #WritingCommunity #amwriting #healthylifestyle #EarthDay2021","['COVID19', 'pandemic', 'nature', 'UnitedWeStand', 'PlanetEarth', 'WritingCommunity', 'amwriting', 'healthylifestyle', 'EarthDay2021']",https://twitter.com/twitter/statuses/1385669038219489281
