,Tweet_ID,username,description,location,following,followers,totaltweets,Time_created,Likes Count,retweetcount,text,hashtags,Link
75,1386492380241555460,irajulpandya,"BJP KARYKARTA & SOCIAL MEDIA ACTIVIST 
FREELANCE JOURNALIST 
AHMEDABAD","Gujarat, India",869,2366,117708,2021-04-26 01:28:37,13,13,"As #India battles the gruesome war against #COVID19 , its friend #UAE sends its best wishes 
@BurjKhalifa in #Dubai lits up in 🇮🇳 to showcase its support
#IndiaUAEDosti 

@MEAIndia @cgidubai @AmbKapoor @MoFAICUAE @IndianDiplomacy @DrSJaishankar @narendramodi ji
#StayStrongIndia https://t.co/3BJ8KRlF9p","['India', 'COVID19', 'UAE', 'Dubai', 'IndiaUAEDosti', 'StayStrongIndia']",https://twitter.com/twitter/statuses/1386492380241555460
76,1386449216805945347,KAPILPAWAR01,"MAIL - kavirajkapil@gmail.com
                                                                     My YouTube - KAPIL HARILAL PAWAR","Gujarat , INDIA ",3168,827,1632,2021-04-25 22:37:06,1,1,"@VVSLaxman281  
@imkuldeep18 
@BhuviOfficial 
@anirudhofficial 
@y_umesh 
#SRHvsDC
#StayHome
#COVID19India
#coronavirus

Social Massage SONG
Need ur help

Respect Girls' ( Female )
🇮🇳  Save Daughter Song 🇮🇳
https://t.co/nENgrJ0QZJ

YouTube Channel
KAPIL HARILAL PAWAR","['SRHvsDC', 'StayHome', 'COVID19India', 'coronavirus']",https://twitter.com/twitter/statuses/1386449216805945347
77,1386448393380192259,KAPILPAWAR01,"MAIL - kavirajkapil@gmail.com
                                                                     My YouTube - KAPIL HARILAL PAWAR","Gujarat , INDIA ",3168,827,1632,2021-04-25 22:33:50,1,1,"@imjadeja
@GautamGambhir 
@SGanguly99 
@harbhajan_singh
@IrfanPathan
#coronavirus
#CovidHelp

Social Massage SONG
Need ur help

Respect Girls' ( Female )
🇮🇳  Save Daughter Song 🇮🇳
https://t.co/nENgrJ0QZJ

YouTube Channel
KAPIL HARILAL PAWAR","['coronavirus', 'CovidHelp']",https://twitter.com/twitter/statuses/1386448393380192259
78,1386448101527990272,KAPILPAWAR01,"MAIL - kavirajkapil@gmail.com
                                                                     My YouTube - KAPIL HARILAL PAWAR","Gujarat , INDIA ",3168,827,1632,2021-04-25 22:32:41,1,1,"@anilkumble1074
@YUVSTRONG12
@klrahul11 
@ImRo45 
@robbieuthappa 
#coronavirus
#COVID19India

Social Massage SONG
Need ur help

Respect Girls' ( Female )
🇮🇳  Save Daughter Song 🇮🇳
https://t.co/nENgrJ0QZJ

YouTube Channel
KAPIL HARILAL PAWAR","['coronavirus', 'COVID19India']",https://twitter.com/twitter/statuses/1386448101527990272
79,1386401482438709251,cpgeevan,,"Gujarat, India",1316,184,17022,2021-04-25 19:27:26,0,0,"#COVID19 #India Data containment, the great Indian number trick https://t.co/BhLQjP5Bll","['COVID19', 'India']",https://twitter.com/twitter/statuses/1386401482438709251
80,1386400906594295809,GreeneshiaArt,YouTuber | art🖌️craft✂️diy🎨,Gujarat,41,13,618,2021-04-25 19:25:08,1,0,"It's easy 2 mourn on social media &amp; do big philosophies. bt Real work is done by very few common men who is helping patients day &amp; night, Who r personally giving strength to families who r sitting in queue 2 do cremation of their family members🙌🏻
#StayStrongIndia
#coronavirus","['StayStrongIndia', 'coronavirus']",https://twitter.com/twitter/statuses/1386400906594295809
81,1386395447716052994,PunitSharma72,president B.J.P Junagadh Maha Nagar Gujarat,Junagadh Gujrat,244,204,2978,2021-04-25 19:03:27,4,2,"#BurjKhalifa lights up with tricolour, to show support to India, amid the prevailing #COVID19 situation in the country!

#StayStrongIndia 🇮🇳 https://t.co/8QvMowZfLG","['BurjKhalifa', 'COVID19', 'StayStrongIndia']",https://twitter.com/twitter/statuses/1386395447716052994
82,1386387439120310272,PoonambenMaadam,Member of Parliament (Loksabha) Jamnagar,Jamnagar Gujarat,391,185802,13991,2021-04-25 18:31:37,352,66,"As India battles the war against #COVID19, its friend UAE sends its best wishes. 

#Unite2FightCorona https://t.co/qM6rtYth27","['COVID19', 'Unite2FightCorona']",https://twitter.com/twitter/statuses/1386387439120310272
83,1386385940210462721,DrRavinaBjp,"●Heart belongs to Gujarat❤️
●Soul to India🇮🇳
●Secretary-Junagadh Dist.BJP
●Prabhari-Keshod City
●Doctor
●Social activist..
●Writer","Gujarat, India",750,2677,14504,2021-04-25 18:25:40,22,8,"#BurjKhalifa lights up with tricolour, to show support to India, amid the prevailing #COVID19 situation in the country!

#StayStrongIndia 🇮🇳 https://t.co/SaOUHqvINg","['BurjKhalifa', 'COVID19', 'StayStrongIndia']",https://twitter.com/twitter/statuses/1386385940210462721
84,1386385236716449792,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 18:22:52,33,7,"#Ahmedabad : Kalupur Swaminarayan temple prepares isolation ward for frontline #CoronaWarriors.

#Gujarat #GujaratCoronaUpdate #COVID19 https://t.co/2uW21tmkxB","['Ahmedabad', 'CoronaWarriors', 'Gujarat', 'GujaratCoronaUpdate', 'COVID19']",https://twitter.com/twitter/statuses/1386385236716449792
85,1386384272844410881,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 18:19:03,63,10,"#WATCH | United Arab Emirates: Burj Khalifa lights up with tricolour, to show support to India, amid the prevailing #COVID19 situation in the country

(Video source: Embassy of India, Abu Dhabi, UAE) 
#TV9News #IndiaFightsCorona
 
 https://t.co/OZUH0sUUdH","['WATCH', 'COVID19', 'TV9News', 'IndiaFightsCorona']",https://twitter.com/twitter/statuses/1386384272844410881
86,1386379565291823104,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 18:00:20,5,1,"Top 9 National #CoronaVirusUpdates 

#TV9News #COVID19 https://t.co/AMtmW9lMaE","['CoronaVirusUpdates', 'TV9News', 'COVID19']",https://twitter.com/twitter/statuses/1386379565291823104
87,1386379083861303296,Rita_2110,"Engr-MBA & a wanderer;
Humour & travel keep me sane!
Allergic to INC, liberals, leftists & Urban Naxals.
Fav flower~Lotus
Fav color~Saffron
Only leader~NaMo 😍","Gujarat, India",819,4507,50807,2021-04-25 17:58:25,64,16,"@ManishS_SG @narendramodi We never doubt  our PM #NarendraModi ...Nor the ability and willpower of India under his leadership to win this fight against #COVID19 👍
#IndiaFightsBack 
#IndiaWithModi","['NarendraModi', 'COVID19', 'IndiaFightsBack', 'IndiaWithModi']",https://twitter.com/twitter/statuses/1386379083861303296
88,1386377255811620864,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 17:51:10,34,8,"#Ahmedabad : Neighbors look after kids of corona positive couple in Ambawadi.

#Gujarat #TV9News #COVID19 https://t.co/7e4kTqsS43","['Ahmedabad', 'Gujarat', 'TV9News', 'COVID19']",https://twitter.com/twitter/statuses/1386377255811620864
89,1386376523842670595,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 17:48:15,13,5,"#BreakTheChain : #Ahmedabad cycle merchant association under self imposed lockdown of 5 days.

#Gujarat #TV9News #COVID19 https://t.co/kb7hc1e2Cf","['BreakTheChain', 'Ahmedabad', 'Gujarat', 'TV9News', 'COVID19']",https://twitter.com/twitter/statuses/1386376523842670595
90,1386375727105282049,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 17:45:05,41,6,"#Ahmedabad cops distributing 4000 masks per day to violators.

#Gujarat #TV9News #COVID19 https://t.co/gw6Oe7pdI9","['Ahmedabad', 'Gujarat', 'TV9News', 'COVID19']",https://twitter.com/twitter/statuses/1386375727105282049
91,1386371567194570758,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 17:28:33,14,2,"Demand of PPE kit rises in #Gujarat with second wave of Corona.

#GujaratCoronaUpdate #CoronaSecondWave #COVID19 https://t.co/PhqhW7V2pw","['Gujarat', 'GujaratCoronaUpdate', 'CoronaSecondWave', 'COVID19']",https://twitter.com/twitter/statuses/1386371567194570758
92,1386370448410042370,aktajig,"..💙..  
Nursing Student 🇮🇳","Porbandar, India",23,13,20,2021-04-25 17:24:07,1,0,"#covidwedding #Covid_19 #covid2021 
 #COVID19India #coronavirus #COVIDEmergency2021 #CoronaPandemic  #StayHome 
#StaySafe Mask is important #WHO 
#CoronavirusVaccine #CovidResources
~~~~~~~~~~~~~~~~~~~~~
@aktajig @JigKhunti 
@DamjiAAhir1 @noriya_jitendra https://t.co/iPWeVnPXb8","['covidwedding', 'Covid_19', 'covid2021', 'COVID19India', 'coronavirus', 'COVIDEmergency2021', 'CoronaPandemic', 'StayHome', 'StaySafe', 'WHO', 'CoronavirusVaccine', 'CovidResources']",https://twitter.com/twitter/statuses/1386370448410042370
93,1386369082971148290,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 17:18:41,51,11,"#Ahmedabad : Indian Medical Association (IMA) raises objection against AMC run hospitals denying admission to patients arriving in private vehicles.

#Gujarat #TV9News #COVID19 https://t.co/vuOwnpXKvv","['Ahmedabad', 'Gujarat', 'TV9News', 'COVID19']",https://twitter.com/twitter/statuses/1386369082971148290
94,1386362104744005634,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 16:50:57,11,1,"#GujaratCoronaUpdate : 14296 fresh cases, 157 deaths and 6727 discharges reported today.

#Gujarat #TV9News #COVID19 https://t.co/P2frvYNuA6","['GujaratCoronaUpdate', 'Gujarat', 'TV9News', 'COVID19']",https://twitter.com/twitter/statuses/1386362104744005634
95,1386348611902984196,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 15:57:20,10,1,"#Gujarat govt orders bonded doctors to remain present on duty from tomorrow.

#GujaratCoronaUpdate #COVID19 https://t.co/iG3LFIlUA7","['Gujarat', 'GujaratCoronaUpdate', 'COVID19']",https://twitter.com/twitter/statuses/1386348611902984196
96,1386346914560417801,parthpatel1312,"Investing since 2014. Creating wealth in small and mid caps. CFA level III cleared, MBA(Finance), Views are personal- Not a SEBI registered advisor.","Gujarat, India",596,137,1314,2021-04-25 15:50:36,1,0,"Make sure they struggle for votes as much as you are struggling for oxygen, medicines and hospital beds.
#Corona2ndWave #CoronavirusIndia #coronavirus #IndianLivesMatter #IndiaFightsBack @adhicutting @BDUTT @SonuSood @kunalkamra88 @one_by_two","['Corona2ndWave', 'CoronavirusIndia', 'coronavirus', 'IndianLivesMatter', 'IndiaFightsBack']",https://twitter.com/twitter/statuses/1386346914560417801
97,1386346658443653120,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 15:49:35,44,3,"Britain has announced that it's sending over 600 medical devices including #oxygenconcentrators and ventilators to India to help the country with a surge in #COVID19 cases; visuals from Milton Keynes in Buckinghamshire, UK 
#TV9News #OxygenCrisis

https://t.co/hxlrY3jtfP","['oxygenconcentrators', 'COVID19', 'TV9News', 'OxygenCrisis']",https://twitter.com/twitter/statuses/1386346658443653120
98,1386334750961373193,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 15:02:16,15,0,"#Surat: 1000 Rs. fine slammed to shop owners violating covid guidelines near Bhagal cross roads.

#Gujarat #COVID19 https://t.co/U4UMSdcHOs","['Surat', 'Gujarat', 'COVID19']",https://twitter.com/twitter/statuses/1386334750961373193
99,1386333943733972997,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 14:59:03,9,1,"#Rajkot municipal commissioner's crack down on units violating covid norms in markets.

#Gujarat #TV9News #COVID19 https://t.co/JCT9rn7Zin","['Rajkot', 'Gujarat', 'TV9News', 'COVID19']",https://twitter.com/twitter/statuses/1386333943733972997
100,1386328863651762178,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 14:38:52,6,1,"Liquid oxygen not for non-medical purpose, no industry exempted: Centre.

#OxygenCrisis #OxygenShortage #COVID19 https://t.co/Fxjxn96cOk","['OxygenCrisis', 'OxygenShortage', 'COVID19']",https://twitter.com/twitter/statuses/1386328863651762178
101,1386328343935524867,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 14:36:48,12,6,"#Gujarat records 14,296 fresh #COVID19 cases, 6,727 discharges, and 157 deaths in the last 24 hours

Total cases: 4,96,033
Total discharges: 3,74,699
Active cases: 1,15,006
Death toll: 6,328

Total vaccination in the state: 1,12,95,536

#GujaratCoronaUpdate #GujaratCoronaCases https://t.co/h22cR6kaZ4","['Gujarat', 'COVID19', 'GujaratCoronaUpdate', 'GujaratCoronaCases']",https://twitter.com/twitter/statuses/1386328343935524867
102,1386325348657229824,Aniljani36,Bandey Hai Hum uskey...,"Gujarat, India",748,1016,24058,2021-04-25 14:24:54,3,1,"“Neither the military might nor the economic and technological development makes a nation great. It is made great by it's citizens with Self Respect and Integrity ingrained in their lives.”

#coronavirus",['coronavirus'],https://twitter.com/twitter/statuses/1386325348657229824
103,1386321076272066565,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 14:07:55,15,8,"#Ahmedabad : Patients sent back for want of 108 ambulance in newly launched GMDC covid centre.

#Gujarat #TV9News #COVID19 https://t.co/uXVGlD6N4c","['Ahmedabad', 'Gujarat', 'TV9News', 'COVID19']",https://twitter.com/twitter/statuses/1386321076272066565
104,1386319114445066247,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 14:00:08,8,1,"#Surendranagar additional district judge M.S. Swaminarayan died of Corona.

#Gujarat #GujaratCoronaUpdate #COVID19 https://t.co/RJ7KWs5CDC","['Surendranagar', 'Gujarat', 'GujaratCoronaUpdate', 'COVID19']",https://twitter.com/twitter/statuses/1386319114445066247
105,1386310408974209025,kundalia_miral,Silence speaks when word can't,"Gujarat, India",96,13,76,2021-04-25 13:25:32,1,0,#coronavirus every 100 year world Pendamic infected https://t.co/tAFaUZwh1E,['coronavirus'],https://twitter.com/twitter/statuses/1386310408974209025
106,1386302721825787905,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 12:54:59,4,0,"#Kerala: A couple tied knots at Alappuzha medical college and hospital today, with the bride wearing a PPE kit as the bridegroom is #COVID19 positive. The wedding took place at the hospital with the permission of the District Collector.
#TV9News https://t.co/guV1uczYUb","['Kerala', 'COVID19', 'TV9News']",https://twitter.com/twitter/statuses/1386302721825787905
107,1386295227535663105,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 12:25:13,5,2,"#Uttarakhand government modifies its #COVID19 guidelines; reduces number of people permitted to attend weddings &amp; other functions to 50; allows district magistrates to impose curfew &amp; other restrictions to curb COVID spread.
#TV9News","['Uttarakhand', 'COVID19', 'TV9News']",https://twitter.com/twitter/statuses/1386295227535663105
108,1386293957940760578,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 12:20:10,8,2,"Amid sharp spike in #coronavirus cases, demand for #PPE kits shoots up #TV9News https://t.co/fLSUAaYeXB","['coronavirus', 'PPE', 'TV9News']",https://twitter.com/twitter/statuses/1386293957940760578
109,1386280778477162496,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 11:27:48,17,2,"Madhya Pradesh: Indian Air Force's C-17 Globemaster aircraft is airlifting three empty #Oxygen tankers from Indore for refilling in #Jamnagar, #Gujarat. 

#COVID19  #TV9News https://t.co/m6pHEZA1c5","['Oxygen', 'Jamnagar', 'Gujarat', 'COVID19', 'TV9News']",https://twitter.com/twitter/statuses/1386280778477162496
110,1386277395888435200,ket_ec,"ICT Officer GSS-II, Collectorate Rajkot, DST, GoG |
An Altruist, An Ambivert, Unfeigned, Lifelong Learner, Educationist, Techie.
RT≠Endorsement",Bharat,417,759,7929,2021-04-25 11:14:21,1,2,"@srijanpalsingh #Rajkot #COVID19 #HelpLines
Verified Covid related contact info:
🆘Emergency Nos
🏥Hospitals
😷Isolation Centers
🌳O2 Providers
🔬Labs
🏡Home Care Package
💊Medicine Home Deliveries
🍽️Food &amp; Tiffin Services
👩🏻‍⚕️Nursing Staff
🩺Surgical Equipments
🩸Plasma
https://t.co/yF0AZUidg0","['Rajkot', 'COVID19', 'HelpLines']",https://twitter.com/twitter/statuses/1386277395888435200
111,1386277346030755840,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 11:14:09,11,0,"#Maharashtra: BKC jumbo #COVID19 vaccination centre in #Mumbai runs out of stock

#TV9News https://t.co/MCSMIzCQtU","['Maharashtra', 'COVID19', 'Mumbai', 'TV9News']",https://twitter.com/twitter/statuses/1386277346030755840
112,1386270305367199753,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 10:46:11,6,0,"ADVISORY: At 5PM today, Director #AIIMS #Delhi Dr Randeep Guleria, Chairman Medanta Dr Naresh Trehan, Professor &amp; HoD of Medicine AIIMS Dr Naveet Wig &amp; Director General Health Services Dr Sunil Kumar will together address issues related to #COVID19. 
#TV9News","['AIIMS', 'Delhi', 'COVID19', 'TV9News']",https://twitter.com/twitter/statuses/1386270305367199753
113,1386261480731942921,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 10:11:07,6,1,Kalbhairav Temple of Bolundra closed for 8 days due to #Covid19 situation #Sabarkantha #TV9News https://t.co/rDtpPXE4pG,"['Covid19', 'Sabarkantha', 'TV9News']",https://twitter.com/twitter/statuses/1386261480731942921
114,1386261042573889542,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 10:09:22,15,2,#Jamnagar's Youth Volunteers provide service at Crematoriums #COVID19 #TV9News https://t.co/QcKsRzr90o,"['Jamnagar', 'COVID19', 'TV9News']",https://twitter.com/twitter/statuses/1386261042573889542
115,1386256845501648903,tv9gujarati,NO.1 GUJARATI NEWS CHANNEL. Follow us for breaking news and updates from Gujarat and India. For latest News Videos Subscribe https://t.co/qgmqtaGL4u,"Gujarat, India",152,597353,267434,2021-04-25 09:52:42,5,1,"Himachal Pradesh govt has decided to impose corona curfew in 4 districts of the State - Kangra, Una, Solan &amp; Sirmour from 10 pm to 5 am from midnight of 27th April to 10th May. This was decided in high-level meeting held under the chairmanship of CM Jai Ram Thakur: CMO 

#COVID19",['COVID19'],https://twitter.com/twitter/statuses/1386256845501648903
